,Baseline,B: Regime-Gate+Richtung,C: Regime-TP (VWAP/1/2sd),D: skip erste 30min,D+B: skip30 + Regime
2014-03-03,69148.37998550465,59990.24899190311,67465.72756570215,78020.0413364601,64693.67642253947
2014-03-04,68809.69356848804,59990.24899190311,67135.28272309795,78020.0413364601,64693.67642253947
2014-03-05,68198.51638351048,59457.40732958003,66538.97788609797,77644.54781258092,64382.319800362864
2014-03-06,67878.68737043322,59178.571294505375,66226.93157252706,77384.95559648593,64167.0677376597
2014-03-07,67878.68737043322,59178.571294505375,66226.93157252706,77384.95559648593,64167.0677376597
2014-03-10,67477.74169990736,58829.01544910503,65835.74248925403,76884.94803080494,63752.4649367782
2014-03-11,66823.57101211979,58258.69082755267,65197.490350693486,76139.57810485952,63134.409370821064
2014-03-12,66469.75937889135,57950.2277771762,64852.2883479572,75736.4408873391,62800.130789864175
2014-03-13,66492.29867473539,57969.8781767008,64874.279173964336,75810.2884817652,62861.364702286526
2014-03-14,66492.29867473539,57969.8781767008,64874.279173964336,75810.2884817652,62861.364702286526
2014-03-17,66739.3353180803,57969.8781767008,64987.47190311078,76091.94394519198,62861.364702286526
2014-03-18,66739.3353180803,57969.8781767008,64987.47190311078,76091.94394519198,62861.364702286526
2014-03-19,66429.14510806654,57700.44653492011,64685.42398096993,75957.54539271942,62750.334861486
2014-03-20,66179.18623245247,57483.331912794,64442.0263605339,75957.54539271942,62750.334861486
2014-03-21,66179.18623245247,57483.331912794,64442.0263605339,75957.54539271942,62750.334861486
2014-03-24,66179.18623245247,57483.331912794,64442.0263605339,75957.54539271942,62750.334861486
2014-03-25,65261.681252059214,57483.331912794,63548.605279096824,75372.20060629895,62750.334861486
2014-03-26,65484.2909666528,57483.331912794,63711.9151633297,75435.94500972357,62750.334861486
2014-03-27,65484.2909666528,57483.331912794,63711.9151633297,75435.94500972357,62750.334861486
2014-03-28,65484.2909666528,57483.331912794,63711.9151633297,75435.94500972357,62750.334861486
2014-03-31,64545.75850618222,57483.331912794,62798.784706897284,75435.94500972357,62750.334861486
2014-04-01,64441.81468736082,57483.331912794,62697.65419652994,75314.46374771377,62750.334861486
2014-04-02,63949.60764136357,57044.273808484824,62218.769060958424,75211.45459639089,62664.50992935928
2014-04-03,63359.04498170809,56517.48061457843,61644.19037170055,74865.78639087189,62376.506874329294
2014-04-04,63359.04498170809,56517.48061457843,61644.19037170055,74865.78639087189,62376.506874329294
2014-04-07,62749.65087560526,56517.48061457843,61051.2899215937,74865.78639087189,62376.506874329294
2014-04-08,61575.07702183567,56517.48061457843,59908.5066888556,74207.92832785573,62376.506874329294
2014-04-09,61496.79809595183,56517.48061457843,60154.11260780741,73984.23416088308,62376.506874329294
2014-04-10,61496.79809595183,56517.48061457843,60154.11260780741,73984.23416088308,62376.506874329294
2014-04-11,61496.79809595183,56517.48061457843,60154.11260780741,73984.23416088308,62376.506874329294
2014-04-14,61181.809712932954,56517.48061457843,59846.001498791535,73605.28476825185,62376.506874329294
2014-04-15,60670.73287937854,56517.48061457843,59346.08322095037,72990.42953515668,62376.506874329294
2014-04-16,60671.22042292876,56517.48061457843,59872.6444629197,72991.01607847764,62376.506874329294
2014-04-17,60261.49768402553,56517.48061457843,59468.314638931915,72991.01607847764,62376.506874329294
2014-04-21,59380.94448848894,56517.48061457843,58599.35159451744,72129.99928615605,62376.506874329294
2014-04-22,58912.44206020112,56517.48061457843,58137.015760107715,72129.99928615605,62376.506874329294
2014-04-23,59105.0933075042,56702.30003054661,58327.13126387886,72129.99928615605,62376.506874329294
2014-04-24,59105.0933075042,56702.30003054661,58327.13126387886,72129.99928615605,62376.506874329294
2014-04-25,59105.0933075042,56702.30003054661,58327.13126387886,72129.99928615605,62376.506874329294
2014-04-28,58793.76046976055,56702.30003054661,58019.89629853749,72129.99928615605,62376.506874329294
2014-04-29,58862.909455027315,56702.30003054661,58501.43957580757,71854.52148434604,62376.506874329294
2014-04-30,58202.00302950347,56702.30003054661,57844.591695265975,71481.40281191959,62376.506874329294
2014-05-01,58120.05708194604,56702.30003054661,58375.880701601665,71547.74059061152,62376.506874329294
2014-05-02,58120.05708194604,56702.30003054661,58375.880701601665,71547.74059061152,62376.506874329294
2014-05-05,57909.42999508106,56702.30003054661,58164.326509939056,71547.74059061152,62376.506874329294
2014-05-06,58477.63677833154,57258.66246592195,58735.03433539945,72025.10996009783,62792.68540787289
2014-05-07,58758.22925162276,57533.405950847,59016.861875993935,72506.69050288401,63212.535312142085
2014-05-08,58758.22925162276,57533.405950847,59016.861875993935,72506.69050288401,63212.535312142085
2014-05-09,58758.22925162276,57533.405950847,59016.861875993935,72506.69050288401,63212.535312142085
2014-05-12,58758.22925162276,57533.405950847,59016.861875993935,72506.69050288401,63212.535312142085
2014-05-13,58682.16629489663,57458.92853682546,58940.46411744742,72163.61908416743,62913.43995942635
2014-05-14,59193.164449041025,57959.27486476915,59453.7115019607,72832.42394301774,63496.515127576895
2014-05-15,59193.164449041025,57959.27486476915,59453.7115019607,72832.42394301774,63496.515127576895
2014-05-16,59193.164449041025,57959.27486476915,59453.7115019607,72832.42394301774,63496.515127576895
2014-05-19,59193.164449041025,57959.27486476915,59453.7115019607,72832.42394301774,63496.515127576895
2014-05-20,59193.164449041025,57959.27486476915,59453.7115019607,72832.42394301774,63496.515127576895
2014-05-21,58960.54107783232,57731.500559452834,59220.06420620981,72546.19961038366,63246.980007323305
2014-05-22,58562.951445210296,57342.19873693648,58820.72452680427,72232.45458211895,62973.451888185074
2014-05-23,58562.951445210296,57342.19873693648,58820.72452680427,72232.45458211895,62973.451888185074
2014-05-27,58397.569670329016,57342.19873693648,58654.614800740565,72232.45458211895,62973.451888185074
2014-05-28,58138.42802506575,56803.52860795784,58220.94457778022,71925.31411283753,62758.672447580255
2014-05-29,58204.22737307558,57226.0194522548,57999.50465054706,72240.30524893645,63043.37985363979
2014-05-30,58204.22737307558,57226.0194522548,57999.50465054706,72240.30524893645,63043.37985363979
2014-06-02,57878.89091409387,57236.115980659,57675.31250304627,71836.51318492019,63487.989033227255
2014-06-03,57666.48953165605,57026.073425114744,57463.65820361675,71572.89074038102,63255.0036317124
2014-06-04,57344.975259636034,57185.78012590858,57143.27479923419,71572.89074038102,63255.0036317124
2014-06-05,57273.28506474373,56716.56736270783,56949.40598883629,71572.89074038102,62858.98043958407
2014-06-06,57273.28506474373,56716.56736270783,56949.40598883629,71572.89074038102,62858.98043958407
2014-06-09,57573.89747684161,56792.71234762163,56720.34404507007,71711.9132738441,62905.85183413977
2014-06-10,57765.64249655696,57099.32068290746,57226.16580756117,71456.52418461558,63267.37117718142
2014-06-11,57671.607638558875,57338.460158156304,57318.17288398217,71340.20237437799,63532.34326025935
2014-06-12,57391.456800539156,56934.866922392626,57483.52046718323,71139.86087685142,62902.086198778496
2014-06-13,57391.456800539156,56934.866922392626,57483.52046718323,71139.86087685142,62902.086198778496
2014-06-16,57391.456800539156,56934.866922392626,57483.52046718323,71139.86087685142,62902.086198778496
2014-06-17,57164.44001724478,56709.65621915267,57256.13951823382,70858.46111318276,62653.27165272192
2014-06-18,57282.77948403711,56036.12061198723,57312.7702445358,70858.46111318276,62342.319019761126
2014-06-19,57348.482764747045,55189.91908873332,57288.58673934275,71132.3711654977,61724.23196698003
2014-06-20,57348.482764747045,55189.91908873332,57288.58673934275,71132.3711654977,61724.23196698003
2014-06-23,57234.51170093469,55268.43545384536,57265.55444747435,70691.68177978272,61812.04442283068
2014-06-24,57234.51170093469,54942.82148344986,57265.55444747435,70691.68177978272,61447.878782216714
2014-06-25,57403.14795578582,55349.091152599816,57307.43415597027,70899.9683556648,61902.24950269997
2014-06-26,57403.14795578582,55195.88486828942,57307.43415597027,70899.9683556648,61817.072007384246
2014-06-27,57403.14795578582,55195.88486828942,57307.43415597027,70899.9683556648,61817.072007384246
2014-06-30,57252.46911237842,55050.999920529975,57157.00655391754,70713.8613979474,61654.8069532085
2014-07-01,57252.46911237842,55050.999920529975,57157.00655391754,70713.8613979474,61654.8069532085
2014-07-02,57171.25187074056,55323.94467553247,56926.08344573894,70474.95610220534,61839.656453213065
2014-07-03,57171.25187074056,55323.94467553247,56926.08344573894,70474.95610220534,61839.656453213065
2014-07-07,57046.78556627559,54670.509220879736,56780.44181202576,70185.6099762579,60926.676863057095
2014-07-08,57046.78556627559,53605.30901922013,56780.44181202576,70185.6099762579,60059.32469123465
2014-07-09,56318.56418582627,53117.746520755114,56055.62039906748,69764.12933619581,59733.00393131312
2014-07-10,56562.5564273948,53347.87167092593,56121.41612726674,69764.12933619581,59733.00393131312
2014-07-11,56562.5564273948,53347.87167092593,56121.41612726674,69764.12933619581,59733.00393131312
2014-07-14,56337.070296426,53445.783247405365,56075.87841143915,69764.12933619581,59733.00393131312
2014-07-15,56161.8856735232,52191.753840453835,55937.42343368104,69764.12933619581,58537.74652264759
2014-07-16,56179.64913985529,52208.26159212635,55955.11590475734,69764.12933619581,58537.74652264759
2014-07-17,56130.90162739705,51122.24059652649,55975.224632669895,69703.59446607782,57320.06143182117
2014-07-18,56130.90162739705,51122.24059652649,55975.224632669895,69703.59446607782,57320.06143182117
2014-07-21,55556.650449008506,50599.230880785726,55402.566118840055,69215.59942961813,56918.76354062122
2014-07-22,55388.29940828285,50603.81793538127,55135.383498995085,69215.59942961813,56918.76354062122
2014-07-23,55239.61239615608,51074.81329811362,54969.92488217175,68914.66765853658,57239.78277798511
2014-07-24,54976.37514673709,51133.33292872077,54707.97279382295,68661.79417249281,57808.16025435554
2014-07-25,54976.37514673709,51133.33292872077,54707.97279382295,68661.79417249281,57808.16025435554
2014-07-28,54818.92280831684,50416.956242255386,54551.289159741435,68661.79417249281,57349.28055684827
2014-07-29,54319.847899257504,50241.5904672897,54054.65080419284,68422.11479609225,56976.68395455789
2014-07-30,54217.93031619687,50147.324712366295,53953.23079702774,68422.11479609225,56976.68395455789
2014-07-31,54408.07796920155,50323.19634824228,54142.45012259483,68422.11479609225,56976.68395455789
2014-08-01,54408.07796920155,50323.19634824228,54142.45012259483,68422.11479609225,56976.68395455789
2014-08-04,54213.969787890885,50143.6615349297,53949.28960457488,68178.00964185361,56773.4119237798
2014-08-05,53696.370192573806,49664.92258591451,53434.21700287787,68178.00964185361,56773.4119237798
2014-08-06,53696.370192573806,49664.92258591451,53434.21700287787,68178.00964185361,56773.4119237798
2014-08-07,53365.67097803524,49359.05180115982,53105.132308158994,68034.04070359482,56653.52564550721
2014-08-08,53365.67097803524,49359.05180115982,53105.132308158994,68034.04070359482,56653.52564550721
2014-08-11,53083.223541584724,49097.81011916909,52824.063819598654,68034.04070359482,56653.52564550721
2014-08-12,53049.223908579566,49066.363130572005,52790.23017755729,67773.43153814299,56436.51034131995
2014-08-13,52709.20567202504,48751.87298280751,52451.87195759138,67542.02204134884,56243.810279326586
2014-08-14,52682.69219719106,48866.50111345313,52564.71134203308,67531.56198571614,56374.529613269755
2014-08-15,52682.69219719106,48866.50111345313,52564.71134203308,67531.56198571614,56374.529613269755
2014-08-18,52346.98285238377,48555.109641460425,52229.75380534214,67531.56198571614,56374.529613269755
2014-08-19,52249.105699146494,48630.151195404316,52178.82467897276,67548.19954895425,56471.8527532783
2014-08-20,52164.01552710697,48668.9197631409,52156.958925668616,67332.48553019471,56428.49804708907
2014-08-21,51837.24325054451,48876.281250672626,51830.23085394148,66910.69304813631,56668.92042241961
2014-08-22,51837.24325054451,48876.281250672626,51830.23085394148,66910.69304813631,56668.92042241961
2014-08-25,51789.3648517645,48720.22042451598,51607.081909759676,66843.74953926154,56451.28397516824
2014-08-26,51599.13788935997,48892.604923473285,51417.52448888081,66598.22647739395,56552.96201621977
2014-08-27,51460.88621872679,48820.960599169644,51279.759422424606,66419.78713812729,56752.970574837134
2014-08-28,51596.91768551532,49023.42557564304,51341.837077983146,66595.3608938877,56902.99111274796
2014-08-29,51596.91768551532,49023.42557564304,51341.837077983146,66595.3608938877,56902.99111274796
2014-09-02,51424.63918959156,48485.14820019971,51469.85785837015,66373.00364611125,56317.53013288361
2014-09-03,51424.63918959156,47696.294838982474,51469.85785837015,66373.00364611125,55595.08885633897
2014-09-04,51424.63918959156,47188.8062618957,51469.85785837015,66373.00364611125,55003.55711090752
2014-09-05,51424.63918959156,47188.8062618957,51469.85785837015,66373.00364611125,55003.55711090752
2014-09-08,51424.63918959156,46805.357586679216,51469.85785837015,66373.00364611125,54556.60702301343
2014-09-09,51072.69005401619,46939.0685596066,51180.13578040118,65888.30467429305,54752.183640710304
2014-09-10,51473.68831504585,47307.611607698396,51581.97765372912,65578.17331498301,54494.46917648748
2014-09-11,51887.62876925922,47688.04935905565,51996.78894777364,66066.51744042028,54900.275751235116
2014-09-12,51887.62876925922,47688.04935905565,51996.78894777364,66066.51744042028,54900.275751235116
2014-09-15,51887.62876925922,47688.04935905565,51996.78894777364,66066.51744042028,54900.275751235116
2014-09-16,52186.7801993403,47962.98865579974,52296.5697267821,66447.41542403535,55216.79620885444
2014-09-17,52544.33218731662,48291.601800309916,52654.873925637236,66660.0676864599,55393.507019391094
2014-09-18,52449.98467307519,48204.890400641656,52560.32792494072,66660.0676864599,55393.507019391094
2014-09-19,52449.98467307519,48204.890400641656,52560.32792494072,66660.0676864599,55393.507019391094
2014-09-22,52410.34511845438,46838.29092847527,52427.01278527345,66609.68873190816,54069.172396379014
2014-09-23,52130.52930935661,46588.2239952527,52147.10798846407,66254.06344640118,53780.500204140146
2014-09-24,51941.09121921135,46418.926190418475,51957.6096527516,66254.06344640118,53780.500204140146
2014-09-25,51633.599959193634,44110.4201531166,51650.02060360733,66254.06344640118,51847.091221801325
2014-09-26,51633.599959193634,44110.4201531166,51650.02060360733,66254.06344640118,51847.091221801325
2014-09-29,51463.41561372814,43965.03220829193,51479.78213569784,66254.06344640118,51847.091221801325
2014-09-30,51282.34810149779,43810.346808729,51298.65703993205,66020.95691236475,51664.67379551982
2014-10-01,51625.303115953124,44103.3321863358,51641.72112178432,66462.47761238071,52010.18564519769
2014-10-02,51258.11750069563,44103.3321863358,51583.263117537026,66228.79050198602,52010.18564519769
2014-10-03,51258.11750069563,44103.3321863358,51583.263117537026,66228.79050198602,52010.18564519769
2014-10-06,51693.98733301348,44478.361800024904,52021.89780296306,66437.16554590539,52173.824821391725
