date,time,volume
2026-07-31,14:25,1032930
2026-07-31,14:30,295203
2026-07-31,14:35,588344
2026-07-31,14:40,397597
2026-07-31,14:45,442739
2026-07-31,14:50,498599
2026-07-31,14:55,435798
2026-07-31,15:00,384081
2026-07-31,15:05,540213
2026-07-31,15:10,628266
2026-07-31,15:15,1294128
2026-07-31,15:20,1001378
2026-07-31,15:25,1336398
2026-07-31,15:30,952697
2026-07-31,15:35,974739
2026-07-31,15:40,1014375
2026-07-31,15:45,1566180
2026-07-31,15:50,1539906
2026-07-31,15:55,4267686
2026-08-03,09:30,2814090
2026-08-03,09:35,1182383
2026-08-03,09:40,779930
2026-08-03,09:45,989041
2026-08-03,09:50,1051955
2026-08-03,09:55,865548
2026-08-03,10:00,687378
2026-08-03,10:05,569103
2026-08-03,10:10,756162
2026-08-03,10:15,705702
2026-08-03,10:20,855195
2026-08-03,10:25,917643
2026-08-03,10:30,856562
2026-08-03,10:35,622383
2026-08-03,10:40,728742
2026-08-03,10:45,546306
2026-08-03,10:50,714168
2026-08-03,10:55,552651
2026-08-03,11:00,761862
2026-08-03,11:05,416538
2026-08-03,11:10,536919
2026-08-03,11:15,574404
2026-08-03,11:20,525449
2026-08-03,11:25,700928
2026-08-03,11:30,546004
2026-08-03,11:35,1677014
2026-08-03,11:40,425499
2026-08-03,11:45,683205
2026-08-03,11:50,315176
2026-08-03,11:55,392424
2026-08-03,12:00,297262
2026-08-03,12:05,536475
2026-08-03,12:10,388291
2026-08-03,12:15,587120
2026-08-03,12:20,268717
2026-08-03,12:25,433356
2026-08-03,12:30,704767
2026-08-03,12:35,399778
2026-08-03,12:40,360899
2026-08-03,12:45,370115
2026-08-03,12:50,431609
2026-08-03,12:55,282492
2026-08-03,13:00,416913
2026-08-03,13:05,492900
2026-08-03,13:10,303766
2026-08-03,13:15,375228
2026-08-03,13:20,380249
2026-08-03,13:25,412070
2026-08-03,13:30,386141
2026-08-03,13:35,462426
2026-08-03,13:40,187564
2026-08-03,13:45,568490
2026-08-03,13:50,1919089
2026-08-03,13:55,506377
2026-08-03,14:00,585793
2026-08-03,14:05,589387
2026-08-03,14:10,498353
2026-08-03,14:15,469204
2026-08-03,14:20,331124
2026-08-03,14:25,399077
2026-08-03,14:30,611117
2026-08-03,14:35,565082
2026-08-03,14:40,395689
2026-08-03,14:45,559451
2026-08-03,14:50,385601
2026-08-03,14:55,344276
2026-08-03,15:00,433642
2026-08-03,15:05,388446
2026-08-03,15:10,373906
2026-08-03,15:15,451729
2026-08-03,15:20,419583
2026-08-03,15:25,495251
2026-08-03,15:30,719106
2026-08-03,15:35,821114
2026-08-03,15:40,1008223
2026-08-03,15:45,1089275
2026-08-03,15:50,1585858
2026-08-03,15:55,3196714
2026-08-04,09:30,2403799
2026-08-04,09:35,853271
2026-08-04,09:40,645544
2026-08-04,09:45,868173
2026-08-04,09:50,838596
2026-08-04,09:55,792816
2026-08-04,10:00,1027586
2026-08-04,10:05,757078
2026-08-04,10:10,522181
2026-08-04,10:15,671630
2026-08-04,10:20,916082
2026-08-04,10:25,596876
2026-08-04,10:30,643452
2026-08-04,10:35,734396
2026-08-04,10:40,737613
2026-08-04,10:45,632872
2026-08-04,10:50,491238
2026-08-04,10:55,905205
2026-08-04,11:00,540916
2026-08-04,11:05,698891
2026-08-04,11:10,418177
2026-08-04,11:15,639315
2026-08-04,11:20,576418
2026-08-04,11:25,734509
2026-08-04,11:30,459242
2026-08-04,11:35,620918
2026-08-04,11:40,1316760
2026-08-04,11:45,599127
2026-08-04,11:50,639140
2026-08-04,11:55,359098
2026-08-04,12:00,508135
2026-08-04,12:05,485229
2026-08-04,12:10,936859
2026-08-04,12:15,697184
2026-08-04,12:20,385414
2026-08-04,12:25,520302
2026-08-04,12:30,597144
2026-08-04,12:35,828303
2026-08-04,12:40,634595
2026-08-04,12:45,437651
2026-08-04,12:50,360572
2026-08-04,12:55,313627
2026-08-04,13:00,777474
2026-08-04,13:05,822525
2026-08-04,13:10,542050
2026-08-04,13:15,696042
2026-08-04,13:20,394203
2026-08-04,13:25,388198
2026-08-04,13:30,443758
2026-08-04,13:35,412817
2026-08-04,13:40,732752
2026-08-04,13:45,857661
2026-08-04,13:50,975625
2026-08-04,13:55,599267
2026-08-04,14:00,742742
2026-08-04,14:05,509851
2026-08-04,14:10,541494
2026-08-04,14:15,330958
2026-08-04,14:20,585209
2026-08-04,14:25,326080
2026-08-04,14:30,563294
2026-08-04,14:35,729539
2026-08-04,14:40,450817
2026-08-04,14:45,806972
2026-08-04,14:50,422817
2026-08-04,14:55,364367
2026-08-04,15:00,745681
2026-08-04,15:05,1289457
2026-08-04,15:10,513920
2026-08-04,15:15,552704
2026-08-04,15:20,540114
2026-08-04,15:25,625520
2026-08-04,15:30,853642
2026-08-04,15:35,704223
2026-08-04,15:40,703836
2026-08-04,15:45,1200912
2026-08-04,15:50,2794903
2026-08-04,15:55,4757221
2026-08-05,09:30,2356246
2026-08-05,09:35,2059541
2026-08-05,09:40,566173
2026-08-05,09:45,716822
2026-08-05,09:50,921681
2026-08-05,09:55,646807
2026-08-05,10:00,704641
2026-08-05,10:05,580664
2026-08-05,10:10,344032
2026-08-05,10:15,268012
2026-08-05,10:20,429630
2026-08-05,10:25,494368
2026-08-05,10:30,617880
2026-08-05,10:35,774546
2026-08-05,10:40,595251
2026-08-05,10:45,435589
2026-08-05,10:50,720034
2026-08-05,10:55,518821
2026-08-05,11:00,378838
2026-08-05,11:05,413264
2026-08-05,11:10,298736
2026-08-05,11:15,1022215
2026-08-05,11:20,339239
2026-08-05,11:25,530737
2026-08-05,11:30,300651
2026-08-05,11:35,317439
2026-08-05,11:40,279873
2026-08-05,11:45,299266
2026-08-05,11:50,350842
2026-08-05,11:55,644598
2026-08-05,12:00,677692
2026-08-05,12:05,536649
2026-08-05,12:10,392332
2026-08-05,12:15,499198
2026-08-05,12:20,564366
2026-08-05,12:25,567115
2026-08-05,12:30,427057
2026-08-05,12:35,247331
2026-08-05,12:40,324240
2026-08-05,12:45,195315
2026-08-05,12:50,449350
2026-08-05,12:55,304185
2026-08-05,13:00,237862
2026-08-05,13:05,245234
2026-08-05,13:10,687575
2026-08-05,13:15,245593
2026-08-05,13:20,175531
2026-08-05,13:25,154836
2026-08-05,13:30,171307
2026-08-05,13:35,182867
2026-08-05,13:40,187951
2026-08-05,13:45,134714
2026-08-05,13:50,269325
2026-08-05,13:55,170417
2026-08-05,14:00,511807
2026-08-05,14:05,319230
2026-08-05,14:10,441258
2026-08-05,14:15,235339
2026-08-05,14:20,229902
2026-08-05,14:25,341463
2026-08-05,14:30,400700
2026-08-05,14:35,359926
2026-08-05,14:40,293527
2026-08-05,14:45,280759
2026-08-05,14:50,254521
2026-08-05,14:55,433572
2026-08-05,15:00,346157
2026-08-05,15:05,269928
2026-08-05,15:10,350175
2026-08-05,15:15,304657
2026-08-05,15:20,532595
2026-08-05,15:25,495459
2026-08-05,15:30,453945
2026-08-05,15:35,584306
2026-08-05,15:40,482574
2026-08-05,15:45,719357
2026-08-05,15:50,711237
2026-08-05,15:55,3030101
2026-08-06,09:30,1913009
2026-08-06,09:35,578769
2026-08-06,09:40,314301
2026-08-06,09:45,344237
2026-08-06,09:50,360772
2026-08-06,09:55,312956
2026-08-06,10:00,270466
2026-08-06,10:05,250838
2026-08-06,10:10,399828
2026-08-06,10:15,230239
2026-08-06,10:20,279760
2026-08-06,10:25,384013
2026-08-06,10:30,476066
2026-08-06,10:35,485367
2026-08-06,10:40,283552
2026-08-06,10:45,351513
2026-08-06,10:50,387204
2026-08-06,10:55,256400
2026-08-06,11:00,908147
2026-08-06,11:05,225382
2026-08-06,11:10,210453
2026-08-06,11:15,612056
2026-08-06,11:20,381693
2026-08-06,11:25,289608
2026-08-06,11:30,287297
2026-08-06,11:35,364377
2026-08-06,11:40,458842
2026-08-06,11:45,363673
2026-08-06,11:50,517615
2026-08-06,11:55,457255
2026-08-06,12:00,433878
2026-08-06,12:05,317306
2026-08-06,12:10,269314
2026-08-06,12:15,447162
2026-08-06,12:20,1189073
2026-08-06,12:25,488835
2026-08-06,12:30,265709
2026-08-06,12:35,259145
2026-08-06,12:40,288107
2026-08-06,12:45,205713
2026-08-06,12:50,207398
2026-08-06,12:55,150600
2026-08-06,13:00,286134
2026-08-06,13:05,363159
2026-08-06,13:10,162088
2026-08-06,13:15,199311
2026-08-06,13:20,227981
2026-08-06,13:25,254712
2026-08-06,13:30,197360
2026-08-06,13:35,178647
2026-08-06,13:40,363757
2026-08-06,13:45,206530
2026-08-06,13:50,315523
2026-08-06,13:55,368849
2026-08-06,14:00,380717
2026-08-06,14:05,311812
2026-08-06,14:10,254657
2026-08-06,14:15,591778
2026-08-06,14:20,319553
2026-08-06,14:25,298281
2026-08-06,14:30,232178
2026-08-06,14:35,260758
2026-08-06,14:40,222400
2026-08-06,14:45,344433
2026-08-06,14:50,218040
2026-08-06,14:55,245763
2026-08-06,15:00,477380
2026-08-06,15:05,248781
2026-08-06,15:10,269217
2026-08-06,15:15,360889
2026-08-06,15:20,441472
2026-08-06,15:25,549048
2026-08-06,15:30,472779
2026-08-06,15:35,474387
2026-08-06,15:40,423734
2026-08-06,15:45,830017
2026-08-06,15:50,1720823
2026-08-06,15:55,2485588
2026-08-07,09:30,2853922
2026-08-07,09:35,529092
2026-08-07,09:40,498047
2026-08-07,09:45,485208
2026-08-07,09:50,367189
2026-08-07,09:55,524553
2026-08-07,10:00,375913
2026-08-07,10:05,335775
2026-08-07,10:10,650116
2026-08-07,10:15,675465
2026-08-07,10:20,446551
2026-08-07,10:25,430651
2026-08-07,10:30,473336
2026-08-07,10:35,360704
2026-08-07,10:40,373525
2026-08-07,10:45,314230
2026-08-07,10:50,237498
2026-08-07,10:55,285701
2026-08-07,11:00,255311
2026-08-07,11:05,985747
2026-08-07,11:10,440029
2026-08-07,11:15,252251
2026-08-07,11:20,330541
2026-08-07,11:25,428634
2026-08-07,11:30,703196
2026-08-07,11:35,320907
2026-08-07,11:40,252931
2026-08-07,11:45,208770
2026-08-07,11:50,236401
2026-08-07,11:55,251081
2026-08-07,12:00,401586
2026-08-07,12:05,208248
2026-08-07,12:10,271262
2026-08-07,12:15,301270
2026-08-07,12:20,304859
2026-08-07,12:25,436150
2026-08-07,12:30,1275956
2026-08-07,12:35,408761
2026-08-07,12:40,198371
2026-08-07,12:45,285979
2026-08-07,12:50,189549
2026-08-07,12:55,609854
2026-08-07,13:00,223605
2026-08-07,13:05,168889
2026-08-07,13:10,142993
2026-08-07,13:15,164223
2026-08-07,13:20,204177
2026-08-07,13:25,163027
2026-08-07,13:30,231652
2026-08-07,13:35,144880
2026-08-07,13:40,137361
2026-08-07,13:45,178812
2026-08-07,13:50,156607
2026-08-07,13:55,128891
2026-08-07,14:00,283862
2026-08-07,14:05,334083
2026-08-07,14:10,562177
2026-08-07,14:15,326722
2026-08-07,14:20,169024
2026-08-07,14:25,195297
2026-08-07,14:30,263426
2026-08-07,14:35,420610
2026-08-07,14:40,284861
2026-08-07,14:45,190814
2026-08-07,14:50,444613
2026-08-07,14:55,316460
2026-08-07,15:00,572579
2026-08-07,15:05,528850
2026-08-07,15:10,494134
2026-08-07,15:15,598593
2026-08-07,15:20,320971
2026-08-07,15:25,475399
2026-08-07,15:30,544858
2026-08-07,15:35,581500
2026-08-07,15:40,569447
2026-08-07,15:45,658932
2026-08-07,15:50,1143195
2026-08-07,15:55,2978910
2026-08-10,09:30,1394672
2026-08-10,09:35,580217
2026-08-10,09:40,512584
2026-08-10,09:45,570720
2026-08-10,09:50,604359
2026-08-10,09:55,365858
2026-08-10,10:00,1022823
2026-08-10,10:05,411551
2026-08-10,10:10,536935
2026-08-10,10:15,352830
2026-08-10,10:20,624972
2026-08-10,10:25,407563
2026-08-10,10:30,616342
2026-08-10,10:35,384364
2026-08-10,10:40,378768
2026-08-10,10:45,830372
2026-08-10,10:50,618461
2026-08-10,10:55,473579
2026-08-10,11:00,435586
2026-08-10,11:05,341452
2026-08-10,11:10,302087
2026-08-10,11:15,283525
2026-08-10,11:20,267595
2026-08-10,11:25,197255
2026-08-10,11:30,216002
2026-08-10,11:35,354915
2026-08-10,11:40,189257
2026-08-10,11:45,172417
2026-08-10,11:50,248757
2026-08-10,11:55,335269
2026-08-10,12:00,242067
2026-08-10,12:05,219466
2026-08-10,12:10,282665
2026-08-10,12:15,240699
2026-08-10,12:20,183608
2026-08-10,12:25,233503
2026-08-10,12:30,936642
2026-08-10,12:35,396668
2026-08-10,12:40,399488
2026-08-10,12:45,343625
2026-08-10,12:50,163277
2026-08-10,12:55,217374
2026-08-10,13:00,313484
2026-08-10,13:05,194299
2026-08-10,13:10,222041
2026-08-10,13:15,199345
2026-08-10,13:20,196008
2026-08-10,13:25,156557
2026-08-10,13:30,176726
2026-08-10,13:35,176600
2026-08-10,13:40,159893
2026-08-10,13:45,154297
2026-08-10,13:50,209840
2026-08-10,13:55,240959
2026-08-10,14:00,232718
2026-08-10,14:05,265829
2026-08-10,14:10,249045
2026-08-10,14:15,567494
2026-08-10,14:20,223977
2026-08-10,14:25,280755
2026-08-10,14:30,520433
2026-08-10,14:35,314908
2026-08-10,14:40,723242
2026-08-10,14:45,357552
2026-08-10,14:50,214897
2026-08-10,14:55,330679
2026-08-10,15:00,380984
2026-08-10,15:05,229464
2026-08-10,15:10,315994
2026-08-10,15:15,265632
2026-08-10,15:20,338157
2026-08-10,15:25,285647
2026-08-10,15:30,337947
2026-08-10,15:35,381510
2026-08-10,15:40,319656
2026-08-10,15:45,951188
2026-08-10,15:50,1210259
2026-08-10,15:55,2364437
2026-08-11,09:30,1428648
2026-08-11,09:35,424993
2026-08-11,09:40,324717
2026-08-11,09:45,532137
2026-08-11,09:50,298670
2026-08-11,09:55,380944
2026-08-11,10:00,453452
2026-08-11,10:05,329331
2026-08-11,10:10,251067
2026-08-11,10:15,160206
2026-08-11,10:20,291938
2026-08-11,10:25,406585
2026-08-11,10:30,243033
2026-08-11,10:35,383084
2026-08-11,10:40,201888
2026-08-11,10:45,542338
2026-08-11,10:50,260399
2026-08-11,10:55,271133
2026-08-11,11:00,207831
2026-08-11,11:05,460078
2026-08-11,11:10,361674
2026-08-11,11:15,401588
2026-08-11,11:20,296732
2026-08-11,11:25,200505
2026-08-11,11:30,336602
2026-08-11,11:35,395830
2026-08-11,11:40,295888
2026-08-11,11:45,214007
2026-08-11,11:50,246644
2026-08-11,11:55,315282
2026-08-11,12:00,212708
2026-08-11,12:05,592824
2026-08-11,12:10,306205
2026-08-11,12:15,986294
2026-08-11,12:20,296802
2026-08-11,12:25,681860
2026-08-11,12:30,295572
2026-08-11,12:35,216327
2026-08-11,12:40,290232
2026-08-11,12:45,599549
2026-08-11,12:50,178651
2026-08-11,12:55,464586
2026-08-11,13:00,268966
2026-08-11,13:05,198827
2026-08-11,13:10,245008
2026-08-11,13:15,285392
2026-08-11,13:20,191635
2026-08-11,13:25,158315
2026-08-11,13:30,156705
2026-08-11,13:35,235620
2026-08-11,13:40,230686
2026-08-11,13:45,140117
2026-08-11,13:50,150583
2026-08-11,13:55,168385
2026-08-11,14:00,288249
2026-08-11,14:05,192607
2026-08-11,14:10,284970
2026-08-11,14:15,189412
2026-08-11,14:20,275517
2026-08-11,14:25,469509
2026-08-11,14:30,831651
2026-08-11,14:35,308649
2026-08-11,14:40,386285
2026-08-11,14:45,239434
2026-08-11,14:50,287103
2026-08-11,14:55,163546
2026-08-11,15:00,208970
2026-08-11,15:05,301661
2026-08-11,15:10,215690
2026-08-11,15:15,319523
2026-08-11,15:20,276727
2026-08-11,15:25,434929
2026-08-11,15:30,500789
2026-08-11,15:35,320188
2026-08-11,15:40,377306
2026-08-11,15:45,798025
2026-08-11,15:50,610583
2026-08-11,15:55,2662022
2026-08-12,09:30,2473063
2026-08-12,09:35,545687
2026-08-12,09:40,541526
2026-08-12,09:45,681812
2026-08-12,09:50,475100
2026-08-12,09:55,420109
2026-08-12,10:00,502816
2026-08-12,10:05,468985
2026-08-12,10:10,329490
2026-08-12,10:15,397238
2026-08-12,10:20,308692
2026-08-12,10:25,350688
2026-08-12,10:30,941071
2026-08-12,10:35,327442
2026-08-12,10:40,357018
2026-08-12,10:45,247235
2026-08-12,10:50,270283
2026-08-12,10:55,311084
2026-08-12,11:00,217138
2026-08-12,11:05,281952
2026-08-12,11:10,234332
2026-08-12,11:15,143342
2026-08-12,11:20,539655
2026-08-12,11:25,116530
2026-08-12,11:30,235675
2026-08-12,11:35,186942
2026-08-12,11:40,555093
2026-08-12,11:45,131275
2026-08-12,11:50,155260
2026-08-12,11:55,160609
2026-08-12,12:00,187168
2026-08-12,12:05,174934
2026-08-12,12:10,407843
2026-08-12,12:15,245911
2026-08-12,12:20,209073
2026-08-12,12:25,181309
2026-08-12,12:30,269932
2026-08-12,12:35,190220
2026-08-12,12:40,204084
2026-08-12,12:45,185898
2026-08-12,12:50,264200
2026-08-12,12:55,222871
2026-08-12,13:00,206060
2026-08-12,13:05,223812
2026-08-12,13:10,166664
2026-08-12,13:15,300930
2026-08-12,13:20,153404
2026-08-12,13:25,175028
2026-08-12,13:30,307687
2026-08-12,13:35,161672
2026-08-12,13:40,175230
2026-08-12,13:45,145350
2026-08-12,13:50,203119
2026-08-12,13:55,134379
2026-08-12,14:00,195541
2026-08-12,14:05,154186
2026-08-12,14:10,219976
2026-08-12,14:15,323123
2026-08-12,14:20,208122
2026-08-12,14:25,189330
2026-08-12,14:30,198769
2026-08-12,14:35,213080
2026-08-12,14:40,222541
2026-08-12,14:45,248126
2026-08-12,14:50,198072
2026-08-12,14:55,299380
2026-08-12,15:00,222436
2026-08-12,15:05,490028
2026-08-12,15:10,204145
2026-08-12,15:15,400179
2026-08-12,15:20,256993
2026-08-12,15:25,338557
2026-08-12,15:30,322257
2026-08-12,15:35,369107
2026-08-12,15:40,301466
2026-08-12,15:45,452702
2026-08-12,15:50,838012
2026-08-12,15:55,1530781
2026-08-13,09:30,1376104
2026-08-13,09:35,709923
2026-08-13,09:40,478545
2026-08-13,09:45,560229
2026-08-13,09:50,516829
2026-08-13,09:55,518195
2026-08-13,10:00,529056
2026-08-13,10:05,448939
2026-08-13,10:10,353311
2026-08-13,10:15,348225
2026-08-13,10:20,453879
2026-08-13,10:25,271731
2026-08-13,10:30,464862
2026-08-13,10:35,416718
2026-08-13,10:40,391491
2026-08-13,10:45,489939
2026-08-13,10:50,628299
2026-08-13,10:55,299201
2026-08-13,11:00,292865
2026-08-13,11:05,364453
2026-08-13,11:10,379276
2026-08-13,11:15,269694
2026-08-13,11:20,311149
2026-08-13,11:25,783714
2026-08-13,11:30,364892
2026-08-13,11:35,843741
2026-08-13,11:40,345484
2026-08-13,11:45,237331
2026-08-13,11:50,194043
2026-08-13,11:55,263486
2026-08-13,12:00,207585
2026-08-13,12:05,204513
2026-08-13,12:10,154007
2026-08-13,12:15,198565
2026-08-13,12:20,207324
2026-08-13,12:25,543639
2026-08-13,12:30,278306
2026-08-13,12:35,258151
2026-08-13,12:40,159458
